job_id,title
4459494,Продавець-касир
4495013,Повар
4529879,Спеціаліст з релевантності зі знанням угорської або румунської
4607927,Оператор поштового відділення (Черьомушки)
4618952,Комплектувальник товарів (лівий берег)
4631632,Керівник СБЮ
4003559,Менеджер з продажу нерухомості
4620047,"Менеджер ВЭД, руководитель отдела закупок"
732160,Преподаватель английского языка
3342497,Менеджер з реклами
4492435,Вантажник (смт Гора)
4608903,Менеджер по закупкам хлебобулочных изделий
1959950,Экспедитор (по Украине)
2989200,Медсестра в стоматологическую клинику
4005212,Інспектор відділу кадрів
4199361,"Технік з власним малотонажним автомобілем (Caddy, T4, Trafic)"
4547794,Контроллер-учетчик (металлопрокат)
4570287,Аналітик 1С
4608523,Продавець продовольчих товарів (Шевченківський район)
4607565,Водій-міжнародник кат. СЕ у транспортну компанію
4351744,"Продавець-консультант в магазин побутової техніки (ТЦ ""Республіка"")"
4430682,Мерчандайзер по работе с национальными сетями (Великодолинское)
4555935,Прибиральниця
4600023,Медицинский представитель ОТС-сегмента
4620365,Кредитний експерт
4228449,Менеджер по роботі з існуючими клієнтами
4228998,Администратор ресторану
4601002,"PPC Specialist (Google Ads, Facebook, Bing)"
4619703,HR-менеджер
4619798,Санитарка в стационар
4419469,Продавець-консультант
4619910,Художник (р-н Сихів)
4631024,Инженер-проектировщик систем пожарной защиты
4479978,Територіальний менеджер
4539440,Менеджер по работе с ключевыми клиентами по электронной торговле
4600769,Пиццейола
4608423,Промоутер-консультант
4074711,Провідний фахівець з оформлення спадщини
3356138,Менеджер по персоналу
4608435,Начальник гаража
2541547,Менеджер з продажу
2834671,Менеджер з продажу нерухомості
3259248,Мерчендайзер
3864247,Грумер в вет. клинику
4607602,Фармацевт (р-н Нові Дома)
2195138,Продавец-консультант (ТРЦ Ocean Plaza)
3586477,"Вантажник супермаркету ""Велика Кишеня"""
4419242,Продавець-консультант
4434215,3D animator (Blender)
4596100,Спеціаліст з продажу товарів та послуг
4281042,"Медична сестра (виїзна, для забору аналізів на дому, подобово)"
4471436,Помощник Project manager
4553709,Продавець продовольчих товарів
4608280,Головний інженер-енергетик
4608885,Охоронник (р-н Відрадний)
4024383,Фахівець відділу інтернет-продажів
4519848,Специалист по работе с проблемной задолженностью
4330654,Ревізор
4485603,Спеціаліст з ремонту (вироби з дерева)
4608463,"Автослесарь, механик по грузовым авто"
4609533,Уборщица для уборки квартиры и офиса
4620189,Машинист трубоукладчика
1352431,Газоэлектросварщик
4369301,Менеджер по работе с клиентами (выдача банковских карт)
3674732,Охранник в ГБР (ст. м. Кловская)
3866765,Касир банку
3914995,Графический ассистент (студент)
4600535,Сушист-повар
4608587,Оцінювач техніки та золота
4517691,Контролер енергонагляду
4600823,Retention manager (польский деск)
4338894,Сушист
2787224,"Слесарь, механик на СТО"
4218130,Менеджер по работе с ключевыми клиентами
4275665,Ревизор по основным средствам
4599303,Оператор-касир (Стрижавка)
4599539,Бухгалтер (єдиний)
4179292,Менеджер з планування магазинів
4498984,Графический дизайнер в Новомосковск
4158268,Повар в Gorcafe1654
2180876,Пекар
3553058,"Продавец-консультант в бутик женского белья (ТЦ ""Фабрика"")"
3878467,Продавец-консультант
3551674,Диспетчер-логіст
3918674,Майстер сервісного центру
4530918,Архітектор
1817722,Рихтовщик кузовов
4508586,Спеціаліст із регіональної безпеки
4575522,Strong Junior Full Stack (.NET+Angular) developer
4494258,Lead generation manager (Outbound)
4497774,Прибиральниця
2646057,Специалист отдела снабжения
2759187,Інженер з виготовлення прототипів у Бориспіль
3122797,"Робітник торгового залу, мерчендайзер"
3971982,Диспетчер-касир
4310159,Керуючий магазином (ст. м. Лукянівська)
4456366,Івент-менеджер у дитячу ІТ-школу
4599668,Начальник виробництва
4599874,Кухар у супермаркет (ст. м. Лівобережна)
4573408,Менеджер з надання кредитів
4599723,Junior Android Developer
4600878,Технолог швейного производства в Одессу
4007058,Менеджер по продажам с авто
4016488,Продавець-консультант
4428774,"Провізор, фармацевт"
4620547,Графічний редактор
4339442,Вантажник (Софіївська Борщагівка)
4371491,Оператор АЗК (462 км Одесса-Киев)
4600707,"Старший повар, пиццайоло"
4600746,"Старший повар, пиццайоло (ст. м Т. Шевченко)"
4555582,"Мерчендайзер по роботі з ключовими мережами (Глеваха, Теремки)"
4630588,Шеф-повар
2654241,Помощник на кухню
2655140,Пекар
4452455,"Фармацевт, провізор (подобово, нічна зміна)"
4608609,Головний менеджер з агробізнесу
4550668,Директор відділення банку
4619476,"Вантажник, приймальник"
4239552,Продавець-консультант
1620749,Логист со знанием итальянского языка
4546552,Менеджер ЗЕД
4600730,Java Developer (SmartID)
3551800,Секретар рецепції
3739539,Спеціаліст зі збору інформації
4583854,"Мебельщик, помощник в мебельный цех"
3292906,Официант
3509194,"Видеоредактор, редактор видемонтажа, YouTube-роликов"
3647060,"Приймальник у поштове відділення (Осокорки, Позняки, Харківська, Бориспільська)"
4530208,Кладовщик
4537742,Керівник магазину
4619835,Викладач з робототехніки та програмування
4631480,"Завідувач виробництвом ""Кулінарія"" (Ашан Почайна)"
4042042,Продавець-консультант
4599079,Инженер-технолог сварочного производства
4608546,Продавець-консультант мобільних телефонів та аксесуарів
4630485,"Оператор контактного центру (вхідна лінія, консультування)"
3459109,Інженер-електронік у Павлоград
3969298,Front-end developer Angular
4465072,"Оператор-кассир, заправщик на АЗС (Лукьяновка)"
4474901,Водій автотранспортних засобів
4599273,Продавець-консультант
4321098,Торговий представник
4462642,Продавець-консультант
4624009,Водій зі своїм автомобілем
3837340,Главный архитектор проекта
3983393,Мастер цеха кулинарии в Константиновку
4565457,Инженер-технолог швейного производства
4631585,Інженер-електрик
4491272,Фармацевт (р-н Рогань)
4565172,"Фармацевт, провізор"
3061189,Оператор на харчове виробництво у Білу Церкву
3641040,Начальник відділу експлуатації будівель та інфраструктури
4543274,"Різноробочий, електрик"
1603057,Рабочий на производство (Хортицкий район)
4631651,Рекрутер аграрного напрямку
2362074,"Монтажник, мастер по подключению интернет и ТВ"
4365776,Специалист по аренде и продажам
4608751,Начальник відділу охорони праці
4600279,Продавець-консультант
3362258,Менеджер по продажам
3810930,"Оператор call-центра, менеджер по продажам"
3875555,Консультант з продажу
3988818,Керівник автозаправного комплексу
4620631,Слюсар-ремонтник
4506998,Information security specialist
4608937,Торговий представник з авто
4620469,Senior Marketing Manager
2739239,"Продавец-консультант в магазин обуви, сумок и аксессуаров (ТРЦ ""Фабрика"")"
4600825,Менеджер по продажам (В2В)
4631281,Маркетолог
4342787,Media Buyer (Google Ads)
4456104,Продавець-касир
4536420,Фінансовий контролер у Винники
4608110,Лаборант
4618793,Торговий представник по роботі з салонами краси (проф. косметика)
4448731,Врач УЗИ
4618854,Кладовщик
4630351,"Діловод, помічник юриста (Таврійськ)"
4488153,"Двірник (Щасливе, Гнідин)"
1140538,Водитель (ЗИЛ-432932)
3504893,Регіональний менеджер магазинів одягу
4559348,Кредитный инспектор
3755950,Автослесарь-моторист грузовой
4153091,Заступник начальника відділення поштового зв'язку №58009
4600174,Менеджер з постачання та продажу (оптовий)
4600660,Ревизор
4607596,Фармацевт (ст. м. Університет)
4600501,"Старший адміністратор (нічна зміна, с. Мила)"
4607897,Продавець-консультант
4577442,Business Development Manager (Apple)
4593138,"Инженер-конструктор, менеджер проектов"
4620256,Викладач математики та інформатики в початкову школу
3544027,Кухонний працівник
4084555,Менеджер по роботі з проблемною заборгованістю
4373575,Помощник повара (с проживанием)
4429856,Менеджер по продажам (горячая база)
4246344,Технолог швейного производства
4607703,Фахівець з живлення рослин
4631381,Фасувальник
3712196,Пекар
4547191,Специалист по охране труда
4559315,Менеджер по кредитованию
4617600,Менеджер проєктний відділу запуску терміналів і депо
3950667,Менеджер по продажам (B2B)
4509313,"Прибиральниця, клінер"
4609617,Мерчендайзер
4620424,Охранник
2291177,Грильщик
4619904,Фахівець з приймання та обліку товарів
4072668,"Вантажник на поповнення товару (аптечний склад, торгівля)"
4505786,Консультант контакт-центру
4546150,"Продавець-консультант (""Золотий Вік"", ТЦ ""Республіка"")"
4608179,Go-developer
4608406,"Copywriter, Content Manager"
4631474,Інженер центру перевезення
4431369,Клиент-менеджер в чат
3573173,"Мастер маникюра, педикюра (Виноградарь)"
4599254,Менеджер оптовых продаж
4619517,Програміст Kotlin/Java
4630572,3D Animator
2237679,"Грузчик, сборщик, комплектовщик, специалист по перемещению товара"
4152450,Інженер з охорони праці та пожежної безпеки
4181070,Электромонтер по ремонту и обслуживанию электрооборудования
4242210,"Лікар загальної практики, терапевт"
4530852,"Дизайнер-архітектор, Product Designer"
4631226,Operations coordinator
2985490,Менеджер з продажу комерційної нерухомості
3974147,Оператор на виробництво
4161712,Реєстратор-касир (Контрактова площа)
4573948,Фахівець відділу зв'язку з персоналом
4619800,Менеджер по кредитованию (центр)
4543132,Продавець-косультант
4546377,Аналітик з кредитування клієнтів МСБ
4555785,Сантехник
3492464,Вантажник
4620377,Оператор поштового відділення
4620658,Аналітик 1С (УПП)
4435102,Оператор поштового відділення (ст. м. Лівобережна)
4599711,Кассир-эксперт в ломбард (правый берег)
4599729,Продавець відділу гастрономії (Жуляни)
4632234,Директор з продажу роздрібної мережі
3506561,Продавець-консультант в магазин Samsung (ТРЦ River Mall)
3585032,Продавець хлібобулочного виробництва (ст. м. Лівобережна)
3804458,Вантажник
4584521,Оператор поштового відділення
4619294,Касир
2405742,Керівник відділу продажу
3159304,Водитель кат. E (негабарит)
4607626,"Старший адміністратор (нічна зміна, с. Нові Петрівці)"
4390361,Комплектувальник
4457504,Музичний керівник
4472756,Менеджер з бронювання
4600076,Касир торговельного залу (ст. м. Берестейська)
3669921,Кондитер
4037280,Контент-менеджер
4535247,Архитектор
4599802,"Продавець-консультант (""Золота Країна"", ТЦ ""Порт-Сіті"")"
4607928,UI/UX Designer
4619754,Начальник відділення поштового зв'язку (с. Щасливцеве)
4167546,Продавець-консультант
4192917,Технічний фахівець з налаштування техніки
4319012,Менеджер ресторану
4461333,Автослюсар-моторист
4374446,Продавець-консультант
4426150,"Менеджер з продажу ДМС, страхування"
3180537,Кладовщик на производство кладочной сетки в Вишневое
4000715,Ретушер
4419561,Торговий представник з авто (Шепетівка)
4535067,Менеджер по закупкам
4576881,Слюсар КВПтаА
4608124,"Продавець-консультант в мережу ""Чистенько"" (Кн. Ольги, Брюховичі)"
4608549,Менеджер з агробізнесу
4557711,"Оператор торгового відділу, фармацевт в офіс"
2730978,Помічник менеджера із збуту
4252168,Senior Technical Content Writer
4477164,Продавець-консультант мобільних телефонів і аксесуарів
3309356,Оператор поштового відділення
3909067,Продавец-консультант
4449434,Менеджер з кредитування
2168339,Дежурный электрик
4566121,Customer Support Specialist
4631354,Інспектор відділу кадрів (ст. м. Шулявська)
2467793,Налагоджувальник технологічного устаткування
4599772,"Продавец-консультант (ТЦ ""Фабрика"")"
4607815,Водій-міжнародник кат. СЕ у транспортну компанію
4631682,Администратор офиса
2867934,Продавец-консультант в бутик женского белья (ТЦ Doma Center)
3798859,Прораб
4344590,Официант в ресторан премиум-класс (ст. м. Осокорки)
1324657,Техник
4522890,Менеджер по продажам (B2B)
4600590,Менеджер по продажам логистических услуг
4608716,Торговий представник в Google maps
4630439,Менеджер з навчання персоналу РЦ (с. Мартусівка)
4571686,"Заведующий складом, логист"
4600824,Адміністратор-касир ресторану доставки (ст. м Берестейська)
4608441,Media sales manager на телеканал
1254067,Аппаратчик производства
4553601,Продавець-консультант в магазин фарб та декору
4488091,Инженер-конструктор
4600915,"Менеджер по продажам, работе с клиентами для обслуживания входящих телефонных звонков, консультант, специалист-оператор Call-центра (отдел службы поддержки, туризм)"
4540660,Региональный менеджер по продажам
4608292,"Керівник відділу розвитку, продакт-, бренд-менеджменту"
4631051,Помічник продавця-консультанта
4632066,Торговий представник
4516281,Електромеханік
3356206,Прессовщик в Днепр
3922719,Менеджер по франчайзингу (B2B)
4181893,Кондитер на Буковель
4482110,Продавець-консультант
4600603,Разнорабочий
4630322,"Менеджер по работе с клиентами, жильцами, администратор"
4630767,Касир в магазин
4632078,Укладальник бруківки
4600256,"Продавець-консультант жіночого одягу (ТЦ ""Globus"")"
2696187,Продавець у продуктовий супермаркет
4600571,Регіональний менеджер
4607715,"Охоронник (Куренівка, Поділ)"
4579274,Помощник печатника офсетной печати
2476469,Юрисконсульт
4020252,"Продавець гіпермаркету ""Велмарт"" (нічна зміна)"
4181846,Оператор call-center (входящие звонки)
4500779,"Инженер по системам отопления, вентиляции и кондиционирования"
4619030,Специалист по контролю качества контента
4552707,Економіст
4416400,Менеджер зі збуту з авто
2181128,"Менеджер по работе с клиентами, дизайнер"
4022291,Водитель кат. С на спецтехнику (илосос)
4040534,Мерчендайзер по роботі з ключовими мережами
4347685,"Чат-менеджер, персональный ассистент"
4600245,Перукар
4600251,Машиніст мостового крану
4506915,Вчитель англійської мови
1272318,Техник-электрик
2511041,Столяр
2978217,Продавець (ст. м. Почайна)
3848727,"Продавець-касир (ст. м. Вокзальна, Шулявська, Університет, Солом'янська)"
4181734,Ветеринарний лікар на ферму ВРХ
4476897,Кредитный менеджер на точку продаж
4599205,Фахівець з касової роботи
4619270,Охоронник
3012958,Торговий представник з авто (область)
3250832,Оператор з обробки платежів
4487077,Інженер з холодильного обладнання та кондиціонерів
4619756,Повар в M1 Club hotel (ночная смена)
3329354,"Прибиральниця, молодша медична сестра, санітарка"
3509799,"Менеджер по продажам косметики, торговый представитель"
3694083,"Грузчик в отдел ""Овощи и фрукты"""
3879771,"Продавець-вантажник (Сокільники, Героїв Майдану, Трускавецька, Весняна)"
4388127,QA Automation engineer
4471440,Касир відділення банку
4485469,"Переводчик испанского языка, Customer Service Representative"
4523735,Дизайнер-менеджер корпусной мебели
4536427,Бухгалтер ресторану у Винники
4553475,Касир торговельного залу
4486321,Продавець-консультант
4600672,Пиццейоло
4600768,Бренд-менеджер (медичні девайси)
4235885,"Оператор call-центра, специалист по работе с задолженностью (soft-collection)"
4465136,Продавець-консультант
4619890,Старший охоронник
4564447,Керівник комерційного відділу
1845809,Оператор контакт-центра (ночная смена)
3474377,Бармен
4241780,Обивщица стульев
4599811,Фахівець з підготовки тендерної документації
4608696,"Провізор, фармацевт (ст. м. Виставковий центр)"
4631287,Барбер
4393176,"Помощник адвоката, юрист"
4540221,Інженер ПТО
4497855,Продавець-консультант
4025562,"Касир торговельного залу гіпермаркету ""Велмарт"""
4337132,Менеджер ВЭД
4210978,Менеджер по оптимизации бизнес-процессов
4385121,"Менеджер, администратор магазина (премиум-одежда, аксессуары) в Palmira Plaza"
3640339,Офіс-менеджер
4608359,Помічник менеджера з персоналу
4553444,"Вантажник (нічна зміна, Знаменівка, Олександрівка, Меліоративне)"
1045448,Хостесс на Буковель
3869952,"Customer support agent (english, russian)"
4163723,"Руководитель участка, старший мастер термоотдела"
4541298,"Продавец-консультант, представитель поставщика (Эпицентр К)"
4619512,Програміст Kotlin/Java
4632264,"Двірник, прибиральник території"
4619315,"Middle Back-End developer (Node.js, TypeScript) в Краматорск"
3878858,Медична сестра
4619368,Менеджер развития продаж (B2G)
4620402,"Продавець-консультант (Reserved, ТРЦ ""Республіка"")"
4630938,"Охоронник (ЖК ""Місто Квітів"", Сирець)"
4630977,"Інженер звукового обладнання (телебачення, ПТС)"
3193798,Менеджер по продажам (Horeca)
4484078,Електромонтажник ОПС
3568457,Конструктор мебельного производства
3671863,"Медсестра, акушерка, фельдшер"
3689475,Фахівець роботи з клієнтами
3794154,Оператор-консультант (горячие звонки)
4233944,Программист (стажер)
4346413,Електромонтер
4491038,Бухгалтер
4532845,Руководитель отдела продаж
4599677,Домработница-экономка (Печерск)
4620527,Java-преподаватель
4368356,"Інженер-конструктор (КМ, КМД)"
4437665,Инженер-проектировщик (КЖ)
4506907,Вчитель англійської мови
3118959,Інженер виробництва
3573363,Горничная-администратор
4398059,Ассистент стоматолога
4527512,Керуючий магазином
4571116,Митний декларант
4608268,Пекар
4545289,Директор з маркетингу
4619471,Оператор мийки цеху
2560525,Водитель в такси 7171
2362923,Прибиральниця
2421923,Уборщица производственных помещений
4606168,Медична сестра
4631333,"Вантажник-комплектувальник (новорічний період, Bad Boy, ст. м. Осокорки)"
3164352,Редактор-філолог української мови
4486545,Водій міжнародних перевезень
4600079,"Рекрутер, менеджер з підбору персоналу"
4619645,Виконавець з координації діяльності пересувних відділень поштового зв'язку
4620497,"Провізор, фармацевт в Ворзель"
4630964,Оператор поштового відділення (р-н соц. місто)
4599859,Бухгалтер
2158441,Головний бухгалтер
4058925,Кур'єр зі своїм авто
4619000,Оцінювач техніки та золота
2747910,Автослесарь грузовых автомобилей (ст. м. Житомирская)
4040410,Контролер на производство черных металлов в Днепр
4253372,Администратор-кассир
3516505,Комерційний директор
3746608,Администратор на ресепшн
3910669,"Продавець за прилавок (ст. м. Оболонь, Мінська, Героїв Дніпра)"
3709421,Керуючий магазином
1223172,Инженер по обслуживанию и ремонту (техника для уборки)
3888821,Адміністратор рецепції
4600799,"Старший повар, пиццайоло (ст. м Университет)"
4607913,Мерчендайзер (левый берег)
4608164,C# Developer
4618823,Продавец-консультант в магазин электрики
4630406,Менеджер з продажу вантажних автомобілів та автомобільної спецтехніки
3910651,Водитель-экспедитор со своим авто (пикап)
4152451,Менеджер-дизайнер мебели
4608923,Business Intelligence Analyst
4074944,Аналитик товарооборота и ценообразования
4274637,Кур'єр на мопед компанії (лівий берег)
4313880,Вантажник-пресувальник картону (нічна зміна)
4631212,Торговий представник з авто
2957680,Delphi-разработчик
4619651,Адміністратор-касир
2674567,Контент-менеджер в магазин белья и интимных товаров
3560699,Охоронець
3700181,Координатор зустрічей та заходів на Буковель
4368139,Курьер с авто
4554470,"Касир (студент, Дніпровський район)"
4618789,"Медична сестра, оптометрист (з навчанням)"
4619307,Менеджер з продажу сервісного обслуговування ліфтів
4619883,Специалист по учету и анализу данных
4620552,Office 365 Administrator
4600569,CRM-менеджер (Битрикс 24)
4619737,Оператор лазерного станка с ЧПУ
4630467,Заведующий торговым центром
1434328,Продавец
3170457,Пакувальник
4055401,"Кур'єр з власним мопедом, скутером, велосипедом"
4236666,Сушист
4494199,Оператор call-центра
4541446,Кухар (с. Чайки)
4600766,Торговельний представник з авто
4618838,"Упаковщик (ученик, ночная смена)"
4074066,Контролер на производство черных металлов в Днепр
4403854,Продавець-консультант (Дарниця)
4430804,Мерчандайзер по работе с национальными сетями
4328746,"Бухгалтер (Клиент-Банк, левый берег)"
4534458,Контент-менеджер в интернет-магазин
4607790,Різноробочий на завод ЗБВ
4608538,"Вантажник (нічна зміна, Шевченківський район)"
2868154,Повар
4546907,Охоронник в автосалон в офіційний ДЦ
4599613,Главный энергетик
4569764,Продавець-консультант
4608702,"Менеджер по персоналу, инспектор по кадрам"
4630779,Trainee .Net Developer
3025644,Контент-менеджер
4600650,Маляр на СТО
4204157,Листоноша (ст. м. Славутич)
4374008,Помічник бухгалтера
1310212,Логист
4544361,Оператор call-центра
4619259,Заступник дирекора відділення
3471200,"Семейный врач, терапевт"
4474674,Грузчик-охранник
3319377,Аналітик відділу моніторингу платіжних технологій
3925943,М'ясний сомельє
4474199,Касир торговельного залу (листопад-грудень)
4548106,Фармацевт (нічна зміна)
4374697,"Администратор-кассир (магазин косметики, косметология)"
4608785,Менеджер з продажу
3339793,Фрезеровщик (4 р.)
4272112,Слюсар-механік (спецтехніка)
4303322,"Адміністратор у супермаркет (ТРЦ ""Ретровіль"")"
4389849,Водитель-дальнобойщик кат. Е
4597814,Сварщик в Веселое
4600969,"Менеджер з продажу (TV-реклама, спонсорство)"
4608390,Шеф-кухар (с. Горбаків)
4608490,Робочий на виробництво
4268362,Юрист
4607692,Інженер з кошторисної роботи
4609167,Multinational Programs and Reinsurance Junior Executive (страхование)
2562399,Менеджер по продажам металлорежущего инструмента
4480744,"Монтажник стеклянных конструкций, вентилируемых фасадов"
4630586,Рибооброблювач у виробничий цех
2846250,"Менеджер по персоналу, рекрутер"
4062879,Специалист по обслуживанию клиентов интернет-магазина
4600803,Back Office Specialist
4630471,"Оператор чата, ассистент по переписке в брачное агентство"
4632351,"Графический дизайнер, художник, контент-менеджер"
3628584,Різноробочий
3657357,"Працівник кухні, член бригади ресторану"
4172105,Помічник кухаря
4607884,"Кредитний експерт, касир-оцінювач, продавець (р-н Солом'янський, Оболонь)"
4361896,Оператор ПК (ст. м. Золоті ворота)
4501226,Оператор контактного центру (стягнення простроченої заборгованості)
4607583,"Бухгалтер на участок ""Клиент-Банк"""
4609222,"Провизор, фармацевт"
4620391,Оператор поштового відділення
4631868,Каменщик
3304737,Диспетчер (контейнерные перевозки)
3923448,Технолог
4358609,"Мастер, прораб"
4385034,"Порізчик МДФ, ДСП"
4482700,Автослесарь-ходовик
4545253,Водій автотранспортних засобів
4600689,Project-менеджер
4600917,Training Manager
4608479,Автоэлектрик-пневматик по грузовым авто
4631415,Касир (Ашан Сосніних)
4600262,"Менеджер з продажу, торговий представник з авто"
4600695,Аналітик даних
4607946,Слесарь-сантехник
4620349,Менеджер з обробки фото (студент)
1690302,Заместитель директора по международной логистике
4599209,Java developer
4620430,Системний администратор (стажер)
4631409,Кухар (Ашан Сосніних)
4571316,"Лікар-офтальмолог, консультант"
4587553,HR-менеджер
4607601,Аналітик баз даних
4600743,Менеджер з продажу
4607540,Головний фахівець з майнових відносин на Бурштинську ТЕС
4363609,Фахівець із земельних та соціальних питань
4608493,Заступник керуючого
3330848,Конструктор в рекламно-производственную компанию
4608926,Project Manager (SaaS-решения)
4516450,Продавець хлібобулочних виробів (Борщагівка)
4015316,Готувач м'ясних напівфабрикатів
4540639,Начальник охорони
4609241,Лаборант клинической лаборатории частного медицинского центра
4540890,Affiliate-менеджер
4618931,"Фахівець контакт-центру (сербська, хорватська)"
4631494,Регіональний керівник
4631665,Ювелир-универсал в Днепр
4618950,Провідний механік
4619417,Помічник кухара
1925657,Кочегар твердопаливної котельні
3612072,Закройщик свадебных платьев
3961064,Вантажник на склад пиломатеріалів
4540039,Монолитчик
4607786,Водитель-международник кат. СЕ в международную транспортную компанию
4599501,Сканировщик
4603440,Менеджер по развитию направления
4607813,HR-менеджер
4608100,Junior Sales Manager
4607684,Медицинский представитель
3971821,Помічник електромонтера підприємства
4618729,Переводчик в международное dating-агентство
4600123,Продавець-консультант
4619954,Керуючий магазином
4607665,"Провізор, фармацевт"
4608680,Продавець-консультант цифрової техніки
4618748,Менеджер з надання беззаставних кредитів
4619397,Молодший юрист
4395417,"Кладовщик-комплектовщик (Соломенка, Жуляны)"
4412710,"Вантажник, комплектувальник"
4423953,Продавець-консультант
4600802,Sales representative со знанием польского языка
4601543,Маркетолог
4630478,Кухар-універсал на виробництво напівфабрикатів
3949004,"Продавець-консультант, промоутер (побутова техніка)"
4378044,Комплектувальник
4599530,Менеджер оптовых продаж товаров для туризма
4608398,Спеціаліст служби підтримки клієнтів
3075186,Менеджер із закупівель
3591443,Укладальниця
4548302,SMM-менеджер
4600253,Community manager
4231690,Backend Developer (Node.js)
4508088,Менеджер по продажам
4607911,Finance Specialist Intern
4488347,Менеджер з організації продажів на торгових точках
4518037,"Вантажник (ТРЦ ""Подоляни"")"
4283704,Инспектор по качеству приемки металлолома в Днепр
4321285,Різноробочий (Крюковщина)
4608410,Медсестра
4607902,Оператор тваринницьких комплексів та механізованих ферм
4631231,Кинолог
3914433,Официант
4351705,Приймальник відділення (Салтівка)
4392258,Менеджер з продажу (поліція охорони)
4470824,Водій з власним легковим авто (пікап)
4609592,Помощник руководителя IT-компании
4630875,Торговий представник з авто
3796856,"Менеджер-консультант по продажам, по работе с клиентами"
4278028,Супервайзер промоутерів
4332164,Автоколорист
4478717,Technical Support Engineer (AdTech)
4619997,"Технічний фахівець із налаштування техніки (Теремки, ТРЦ ""Республіка"")"
4620352,Управляющий сети магазинов
4620372,"Продавець (с. Гора, с. Чубинське)"
4249110,Експедитор
4331270,Middle+ IT Technical Writer
4600734,"Комплектовщик товара, сборщик фурнитуры"
4376698,Територіальний менеджер у Краматорськ
4419455,Продавець-консультант
4506649,"SEO-специалист, оптимизатор"
4598719,Руководитель отдела продаж
4607599,Фармацевт
4608128,Техник-монтажник по подключению телекоммуникационных и интернет-услуг (Киевстар)
4608172,Vue.js developer
4608405,Начальник відділення
4093629,"Лікар ортопед-травматолог, невропатолог"
4460403,Водитель-дальнобойщик
4469824,Токарь-расточник
4552677,Менеджер по продажам (стажер)
4531446,Фахівець з приймання та обліку товарів
4561472,Автоелектрик
4593929,Водитель-экспедитор со своим авто (4-7 куб. м)
4606682,Продавець за прилавок (ст. м. Святошин)
4608958,Супервайзер торговых представителей (с авто)
3584954,Пекар
4258704,Продукт-менеджер в Херсон
4630850,Інспектор з кадрів (надання консультацій)
718120,Администратор гостиницы (ночная смена)
4332033,Касир-консультант (нічна зміна)
4376821,Офіціант (аеропорт)
3660945,Механик по ремонту с/х техники
2513092,Касир у банк (ст. м. Голосіївська)
4320214,Менеджер по отгрузкам зерновых и масличных культур
4467508,Керівник групи моніторингу якості обслуговування та інформаційної підтримки
4553843,"Фармацевт, провізор"
4599180,Финансовый директор
4608416,Бухгалтер
4620013,HR-менеджер
4631574,Рихтовщик
4227649,"Банщик-массажист, пармейстер"
4535461,"Провідний фахівець відділу врегулювання збитків (Лайф, медичний напрям)"
4544350,Оператор call-центра
4559417,"Слесарь-полировщик (с. Мотовиловка, станция ""Пивни"")"
3876751,Вчитель англійської мови
3917928,Менеджер з закупівель
4081073,Режисер креативів
4505724,"Фармацевт, провізор"
4619025,Програміст Kotlin/Java
4076342,Керуюча меблевим магазином
4354157,Водій керівника
4608839,Руководитель отдела технической поддержки
4619558,Костюмер
4608357,Проектувальник відділу конструювання та дизайну
4579336,Швея на кеттельную машину (с обучением)
4631884,Приймальник (ст. м. Майдан Незалежності)
4454759,"Регіональний менеджер (Київська, Черкаська, Чернігівська обл.)"
4631286,Заступник керуючого (Пуща-Водиця)
4336273,Экспедитор-грузчик
2339418,Водитель руководителя
4371377,Вантажник на склад плитного матеріалу
4619017,Junior Treasury Manager
2735411,Медичний представник
4434832,Адміністратор у приватний медичний центр
4618994,Специалист по инжиниринговым разрешениям и согласованиям
4631405,Товарознавець сервісного обслуговування
3765324,Преподаватель английского языка
4357778,Консультант з продажу
4631591,Аналитик отдела трансформации продаж
3318100,Комірник
4561006,"Специалист, логист-снабженец"
4620396,Оператор поштового відділення
4630815,"Оператор станка ЧПУ, фрезеровщик"
